id,magnitude,location,timestamp,longitude,latitude
1210,1.26,"30 km S of Port Angeles East, Washington",2023-12-18 02:53:08.650,-123.38,47.83
1211,0.33,"13 km NNE of Ashford, Washington",2023-12-18 05:47:55.940,-121.93,46.86
1212,0.43,"25 km ENE of Ashford, Washington",2023-12-18 20:38:31.570,-121.75,46.89
1213,0.45,"9 km ENE of Ashford, Washington",2023-12-19 06:43:03.520,-121.91,46.78
1214,1.43,"0 km ENE of Eatonville, Washington",2023-12-19 23:35:44.810,-122.25,46.87
1215,0.47,"11 km NNE of Ashford, Washington",2023-12-20 04:05:58.350,-121.98,46.85
1216,0.81,"24 km ENE of Ashford, Washington",2023-12-20 16:32:37.560,-121.74,46.86
1217,1.35,"12 km NNW of Jamestown, Washington",2023-12-20 16:57:21.150,-123.16,48.23
1218,0.86,"2 km WNW of Kapowsin, Washington",2023-12-20 23:55:15.410,-122.26,47.00
1219,0.48,"7 km ESE of Carbonado, Washington",2023-12-21 02:14:22.100,-121.96,47.05
1220,2.15,"3 km ENE of East Renton Highlands, Washington",2023-12-21 10:26:26.680,-122.07,47.50
1221,0.04,"15 km NNE of Ashford, Washington",2023-12-22 03:23:32.670,-121.94,46.88
1222,0.84,"2 km E of Buckley, Washington",2023-12-22 22:53:28.190,-121.99,47.16
1223,0.78,"3 km E of Buckley, Washington",2023-12-23 14:05:35.260,-121.98,47.17
1224,1.24,"2 km SSE of Enumclaw, Washington",2023-12-24 10:44:14.880,-121.97,47.18
1225,0.59,"23 km ENE of Ashford, Washington",2023-12-24 14:05:44.750,-121.76,46.85
1226,4.04,"6 km W of Quilcene, Washington",2023-12-24 15:14:04.220,-122.96,47.82
1227,0.56,"17 km NNE of Ashford, Washington",2023-12-24 22:43:38.950,-121.93,46.90
1228,1.70,"5 km NNE of Oso, Washington",2023-12-25 04:43:58.320,-121.90,48.31
1229,1.84,"4 km SSE of Seabeck, Washington",2023-12-25 15:06:58.980,-122.81,47.60
1230,0.68,"23 km ENE of Ashford, Washington",2023-12-26 02:09:32.300,-121.76,46.85
1231,0.70,"18 km NNE of Ashford, Washington",2023-12-26 19:39:43.270,-121.97,46.91
1232,1.33,"3 km NE of Conway, Washington",2023-12-29 17:50:50.930,-122.31,48.36
1233,1.56,"2 km W of Clinton, Washington",2023-12-30 04:55:11.730,-122.39,47.97
1234,0.56,"1 km N of Lake Marcel-Stillwater, Washington",2023-12-30 07:01:55.450,-121.91,47.71
1235,1.35,"8 km SSE of Hamilton, Washington",2023-12-31 20:02:05.450,-121.93,48.46
1236,0.83,"1 km NNE of Lake Marcel-Stillwater, Washington",2024-01-01 14:32:21.920,-121.91,47.70
1237,1.17,"3 km WNW of Eatonville, Washington",2024-01-02 19:56:08.460,-122.31,46.87
1238,1.88,"10 km NE of Lake Marcel-Stillwater, Washington",2024-01-02 22:10:16.890,-121.84,47.77
1239,1.19,"3 km S of Quilcene, Washington",2024-01-03 03:42:54.260,-122.87,47.79
1240,0.50,"23 km ENE of Ashford, Washington",2024-01-03 10:31:55.890,-121.76,46.85
1241,0.61,"13 km NNE of Ashford, Washington",2024-01-03 11:35:24.870,-121.93,46.86
1242,1.87,"5 km SSE of Seattle, Washington",2024-01-03 14:40:30.020,-122.30,47.57
1243,1.54,"1 km E of Granite Falls, Washington",2024-01-03 22:29:23.830,-121.94,48.09
1244,2.16,"10 km NNE of Ashford, Washington",2024-01-04 00:56:01.330,-121.99,46.85
1245,1.04,"10 km NNE of Ashford, Washington",2024-01-04 00:58:52.580,-121.99,46.85
1246,1.24,"5 km NE of Conway, Washington",2024-01-04 20:44:28.200,-122.29,48.37
1247,1.98,"10 km NNE of Ashford, Washington",2024-01-05 02:52:39.300,-121.99,46.85
1248,0.58,"11 km NNE of Ashford, Washington",2024-01-05 05:33:18.370,-121.98,46.85
1249,2.76,"10 km NNE of Ashford, Washington",2024-01-05 06:02:35.790,-121.99,46.85
1250,0.55,"10 km NNE of Ashford, Washington",2024-01-05 06:15:50.040,-122.00,46.85
1251,1.68,"11 km NNE of Ashford, Washington",2024-01-05 06:46:17.100,-121.99,46.85
1252,0.45,"3 km ESE of Carbonado, Washington",2024-01-05 10:36:10.150,-122.00,47.07
1253,1.04,"10 km NNE of Ashford, Washington",2024-01-05 13:51:24.580,-121.99,46.85
1254,1.57,"2 km ESE of Kapowsin, Washington",2024-01-06 00:08:38.850,-122.20,46.98
1255,0.67,"10 km NNE of Ashford, Washington",2024-01-06 13:59:03.150,-122.00,46.85
1256,1.01,"4 km W of Orting, Washington",2024-01-06 18:50:20.850,-122.26,47.09
1257,1.28,"13 km NNE of Ashford, Washington",2024-01-06 19:20:47.270,-121.93,46.86
1258,0.90,"9 km SE of Wilderness Rim, Washington",2024-01-08 05:46:06.100,-121.68,47.38
1259,0.40,"3 km ESE of Carbonado, Washington",2024-01-08 06:01:02.540,-122.00,47.07
1260,1.34,"10 km NNE of Ashford, Washington",2024-01-08 10:33:26.430,-121.99,46.85
1261,0.78,"10 km NNE of Ashford, Washington",2024-01-08 18:31:53.200,-121.99,46.85
1262,1.31,"15 km WSW of Skokomish, Washington",2024-01-09 09:39:25.320,-123.34,47.27
1263,0.91,"10 km NNE of Ashford, Washington",2024-01-09 09:51:27.630,-121.99,46.85
1264,0.93,"13 km NNE of Ashford, Washington",2024-01-09 13:36:50.990,-121.94,46.86
1265,2.37,"13 km NNE of Ashford, Washington",2024-01-09 15:17:18.720,-121.93,46.86
1266,0.97,"11 km NNE of Ashford, Washington",2024-01-09 16:04:46.010,-121.98,46.85
1267,-0.17,"12 km NNE of Ashford, Washington",2024-01-09 17:30:10.980,-121.97,46.86
1268,1.36,"13 km NNE of Ashford, Washington",2024-01-09 17:38:43.190,-121.93,46.86
1269,1.41,"3 km SSE of Bangor Trident Base, Washington",2024-01-10 07:16:57.310,-122.70,47.69
1270,1.07,"22 km ENE of Ashford, Washington",2024-01-11 22:56:57.340,-121.76,46.85
1271,0.63,"22 km ENE of Ashford, Washington",2024-01-11 23:07:32.080,-121.76,46.85
1272,1.59,"1 km NE of Mirrormont, Washington",2024-01-12 06:41:28.580,-121.98,47.47
1273,0.44,"22 km ENE of Ashford, Washington",2024-01-12 19:30:38.720,-121.76,46.85
1274,-0.13,"11 km NE of Ashford, Washington",2024-01-12 22:10:12.500,-121.92,46.83
1275,1.57,"2 km W of City of Sammamish, Washington",2024-01-12 23:26:34.780,-122.08,47.61
1276,0.28,"13 km NNE of Ashford, Washington",2024-01-13 06:17:54.870,-121.93,46.86
1277,1.70,"3 km N of West Lake Sammamish, Washington",2024-01-13 22:32:02.420,-122.11,47.61
1278,0.44,"9 km ENE of Ashford, Washington",2024-01-14 17:16:24.480,-121.92,46.80
1279,0.38,"14 km NNE of Ashford, Washington",2024-01-14 22:41:01.040,-121.93,46.87
1280,2.67,"1 km S of Roosevelt, Washington",2024-01-15 05:48:16.620,-122.01,47.88
1281,3.48,"7 km SSW of River Road, Washington",2024-01-15 07:25:05.920,-123.17,48.00
1282,1.02,"5 km WSW of Lake Cavanaugh, Washington",2024-01-15 16:09:49.760,-122.08,48.31
1283,2.34,"24 km W of Quilcene, Washington",2024-01-15 18:02:10.260,-123.20,47.80
1284,1.42,"1 km N of Keyport, Washington",2024-01-16 09:40:52.480,-122.62,47.72
1285,1.53,"10 km WSW of Easton, Washington",2024-01-17 23:45:00.320,-121.31,47.20
1286,3.26,"1 km NNE of Coupeville, Washington",2024-01-18 03:47:41.020,-122.68,48.24
1287,0.52,"23 km ENE of Ashford, Washington",2024-01-18 07:43:19.690,-121.76,46.85
1288,0.30,"22 km ENE of Ashford, Washington",2024-01-18 13:06:57.650,-121.77,46.85
1289,1.72,"5 km SSW of Port Ludlow, Washington",2024-01-19 20:13:24.940,-122.72,47.88
1290,1.19,"2 km NW of Vashon, Washington",2024-01-20 04:21:43.150,-122.49,47.46
1291,2.60,"1 km SSW of Burien, Washington",2024-01-20 15:45:33.280,-122.36,47.46
1292,2.05,"7 km ENE of Fall City, Washington",2024-01-20 21:25:37.640,-121.80,47.60
1293,1.42,"3 km NNW of Vashon, Washington",2024-01-21 07:05:45.030,-122.47,47.47
1294,0.94,"10 km ENE of Fall City, Washington",2024-01-21 07:06:24.210,-121.77,47.62
1295,0.02,"22 km ENE of Ashford, Washington",2024-01-21 17:06:49.900,-121.76,46.84
1296,1.15,"6 km NE of Fall City, Washington",2024-01-21 17:59:05.980,-121.82,47.61
1297,0.40,"5 km E of Ashford, Washington",2024-01-21 21:58:37.130,-121.95,46.76
1298,1.29,"1 km NNE of Edmonds, Washington",2024-01-22 06:56:47.180,-122.36,47.82
1299,1.48,"4 km NNE of Oso, Washington",2024-01-22 15:01:57.010,-121.90,48.31
1300,1.00,"15 km NE of Ashford, Washington",2024-01-23 08:48:37.900,-121.90,46.87
1301,1.01,"15 km NE of Ashford, Washington",2024-01-23 20:09:29.410,-121.92,46.87
1302,0.80,"4 km SE of Enumclaw, Washington",2024-01-23 21:04:53.300,-121.96,47.17
1303,1.03,"1 km ESE of Issaquah, Washington",2024-01-24 05:36:47.750,-122.01,47.53
1304,0.60,"7 km NE of Ashford, Washington",2024-01-24 11:32:55.430,-121.96,46.81
1305,0.84,"5 km N of Oso, Washington",2024-01-24 14:03:22.920,-121.92,48.31
1306,2.27,"2 km E of Issaquah, Washington",2024-01-24 16:57:40.980,-122.00,47.53
1307,0.90,"3 km N of Oso, Washington",2024-01-25 11:21:03.730,-121.92,48.31
1308,1.49,"33 km NE of Amanda Park, Washington",2024-01-25 22:29:43.800,-123.62,47.69
1309,0.99,"14 km SSW of Easton, Washington",2024-01-26 10:40:57.180,-121.23,47.11
1310,0.92,"16 km N of Ashford, Washington",2024-01-27 02:20:13.220,-121.99,46.91
1311,1.22,"13 km NE of Ashford, Washington",2024-01-28 09:36:32.260,-121.92,46.85
1312,1.62,"4 km E of Duvall, Washington",2024-01-28 22:05:16.420,-121.93,47.74
1313,1.37,"3 km NNE of Kapowsin, Washington",2024-01-30 00:08:13.360,-122.21,47.01
1314,1.12,"6 km NNE of Enumclaw, Washington",2024-01-30 05:22:58.190,-121.97,47.26
1315,1.12,"9 km NE of Ashford, Washington",2024-01-31 05:42:34.340,-121.96,46.82
1316,0.67,"16 km N of Ashford, Washington",2024-01-31 13:28:09.240,-122.00,46.91
1317,1.65,"1 km E of White Center, Washington",2024-02-01 10:07:54.200,-122.33,47.52
1318,1.27,"2 km NNE of Keyport, Washington",2024-02-02 14:30:34.640,-122.61,47.72
1319,1.19,"4 km ESE of Wilderness Rim, Washington",2024-02-02 17:38:05.430,-121.71,47.43
1320,1.38,"2 km ENE of Kapowsin, Washington",2024-02-03 00:28:05.060,-122.20,46.99
1321,1.31,"1 km SW of Normandy Park, Washington",2024-02-03 03:33:58.620,-122.35,47.42
1322,1.46,"33 km ENE of Amanda Park, Washington",2024-02-03 10:26:37.210,-123.50,47.59
1323,0.96,"1 km SW of Quilcene, Washington",2024-02-04 05:48:58.700,-122.88,47.81
1324,0.26,"23 km ENE of Ashford, Washington",2024-02-04 17:07:21.500,-121.75,46.84
1325,0.40,"22 km ENE of Ashford, Washington",2024-02-05 14:55:27.970,-121.77,46.85
1326,1.47,"11 km WNW of Belfair, Washington",2024-02-05 19:34:54.230,-122.96,47.50
1327,1.62,"10 km WNW of Belfair, Washington",2024-02-05 19:37:27.250,-122.95,47.50
1328,1.97,"1 km SSE of Dash Point, Washington",2024-02-06 08:28:36.360,-122.42,47.31
1329,0.06,"23 km ENE of Ashford, Washington",2024-02-06 12:54:35.510,-121.76,46.85
1330,0.78,"19 km NNE of Ashford, Washington",2024-02-07 22:49:24.510,-121.93,46.92
1331,1.09,"2 km NNE of Darrington, Washington",2024-02-07 23:39:37.200,-121.59,48.28
1332,-0.02,"22 km ENE of Ashford, Washington",2024-02-08 20:15:51.820,-121.77,46.85
1333,1.33,"4 km SE of Riverbend, Washington",2024-02-09 15:59:09.650,-121.70,47.44
1334,0.82,"20 km NNE of Ashford, Washington",2024-02-09 18:09:12.050,-121.91,46.92
1335,0.78,"3 km N of Kapowsin, Washington",2024-02-09 18:58:01.170,-122.22,47.02
1336,0.77,"12 km E of Lake Marcel-Stillwater, Washington",2024-02-09 19:13:16.090,-121.75,47.68
1337,1.05,"12 km E of Lake Marcel-Stillwater, Washington",2024-02-10 04:34:40.900,-121.75,47.68
1338,-0.36,"25 km ENE of Ashford, Washington",2024-02-10 10:19:38.490,-121.75,46.88
1339,0.39,"15 km NNE of Ashford, Washington",2024-02-10 21:16:51.340,-121.95,46.88
1340,1.60,"2 km SSW of Mirrormont, Washington",2024-02-11 03:26:10.080,-122.01,47.44
1341,1.22,"3 km WSW of Wilderness Rim, Washington",2024-02-11 16:52:31.730,-121.81,47.44
1342,-0.04,"22 km ENE of Ashford, Washington",2024-02-13 06:00:42.950,-121.77,46.85
1343,1.15,"1 km NNE of Alderton, Washington",2024-02-13 07:19:52.670,-122.22,47.18
1344,0.41,"17 km SE of Carbonado, Washington",2024-02-13 15:57:34.970,-121.90,46.96
1345,0.04,"23 km ENE of Ashford, Washington",2024-02-14 09:39:47.830,-121.76,46.85
1346,1.74,"0 km S of Belfair, Washington",2024-02-14 19:15:28.030,-122.83,47.45
1347,1.03,"19 km SSE of Carbonado, Washington",2024-02-15 02:56:49.610,-121.92,46.92
1348,1.75,"12 km NE of Ashford, Washington",2024-02-15 07:19:40.220,-121.94,46.85
1349,0.61,"11 km NNE of Ashford, Washington",2024-02-15 07:25:29.750,-121.95,46.85
1350,0.94,"15 km NNE of Ashford, Washington",2024-02-15 12:39:17.290,-121.94,46.88
1351,0.48,"12 km NE of Ashford, Washington",2024-02-16 05:31:58.920,-121.94,46.85
1352,1.31,"7 km SE of Bainbridge Island, Washington",2024-02-16 07:25:44.850,-122.44,47.58
1353,0.97,"6 km E of Ashford, Washington",2024-02-16 10:43:06.760,-121.95,46.75
1354,1.41,"0 km SW of Burien, Washington",2024-02-16 11:10:47.650,-122.35,47.47
1355,3.42,"17 km WSW of Brinnon, Washington",2024-02-16 16:30:18.830,-123.09,47.59
1356,0.81,"17 km NNE of Ashford, Washington",2024-02-17 11:31:14.680,-121.94,46.90
1357,0.53,"12 km NE of Ashford, Washington",2024-02-17 18:49:44.590,-121.92,46.84
1358,0.12,"22 km ENE of Ashford, Washington",2024-02-18 13:36:19.260,-121.76,46.85
1359,1.02,"2 km WSW of Chico, Washington",2024-02-18 17:02:17.700,-122.74,47.60
1360,0.83,"12 km ENE of Verlot, Washington",2024-02-18 22:29:58.790,-121.61,48.12
1361,0.33,"9 km NE of Ashford, Washington",2024-02-19 08:22:26.280,-121.94,46.82
1362,1.50,"1 km ESE of Kapowsin, Washington",2024-02-20 19:41:58.920,-122.21,46.98
1363,0.89,"16 km SW of Greenwater, Washington",2024-02-21 00:38:33.770,-121.78,47.04
1364,1.88,"7 km NE of Fall City, Washington",2024-02-21 00:51:26.290,-121.82,47.61
1365,-0.65,"22 km ENE of Ashford, Washington",2024-02-21 16:56:26.210,-121.77,46.85
1366,0.16,"16 km SSE of Carbonado, Washington",2024-02-22 09:41:57.890,-121.96,46.94
1367,3.38,"13 km E of Lake Marcel-Stillwater, Washington",2024-02-22 13:02:49.580,-121.73,47.67
1368,1.82,"2 km SW of Sedro-Woolley, Washington",2024-02-23 11:19:15.410,-122.26,48.49
1369,0.06,"7 km NE of Ashford, Washington",2024-02-24 02:05:46.660,-121.95,46.80
1370,0.27,"23 km ENE of Ashford, Washington",2024-02-24 10:08:05.490,-121.76,46.86
1371,0.51,"15 km SSE of Carbonado, Washington",2024-02-24 10:24:03.280,-121.98,46.95
1372,0.93,"5 km SE of Kingston, Washington",2024-02-24 11:41:19.080,-122.45,47.76
1373,0.53,"13 km SSE of Carbonado, Washington",2024-02-24 19:47:34.540,-121.98,46.96
1374,0.14,"22 km ENE of Ashford, Washington",2024-02-25 01:36:03.120,-121.77,46.85
1375,0.06,"15 km NNE of Ashford, Washington",2024-02-25 02:17:13.640,-121.95,46.89
1376,0.21,"22 km ENE of Ashford, Washington",2024-02-25 07:50:45.240,-121.77,46.85
1377,1.22,"1 km E of North Bend, Washington",2024-02-25 08:15:12.990,-121.76,47.50
1378,1.42,"3 km ENE of May Creek, Washington",2024-02-25 18:46:35.210,-121.63,47.87
1379,0.56,"11 km SSE of Carbonado, Washington",2024-02-25 21:43:34.430,-121.98,46.99
1380,0.65,"8 km ESE of Carnation, Washington",2024-02-26 04:33:18.100,-121.81,47.62
1381,1.22,"1 km NW of Keyport, Washington",2024-02-26 05:57:17.390,-122.64,47.71
1382,1.60,"12 km ESE of Enumclaw, Washington",2024-02-26 18:34:28.120,-121.85,47.15
1383,1.38,"2 km ENE of Granite Falls, Washington",2024-02-27 00:14:31.510,-121.94,48.09
1384,1.25,"3 km NW of Kapowsin, Washington",2024-02-27 00:15:19.700,-122.26,47.01
1385,1.76,"2 km N of Keyport, Washington",2024-02-27 07:00:49.820,-122.62,47.72
1386,1.04,"11 km E of Lake Marcel-Stillwater, Washington",2024-02-27 12:48:14.180,-121.77,47.67
1387,1.12,"7 km SE of Oso, Washington",2024-02-27 14:15:57.290,-121.86,48.23
1388,0.42,"15 km N of Ashford, Washington",2024-02-27 20:09:48.560,-122.01,46.90
1389,1.84,"4 km SSW of Port Ludlow, Washington",2024-02-27 22:06:15.200,-122.72,47.89
1390,0.54,"15 km N of Ashford, Washington",2024-02-28 03:33:20.300,-122.01,46.90
1391,0.64,"24 km ENE of Ashford, Washington",2024-03-01 01:06:37.380,-121.75,46.86
1392,0.73,"17 km SSE of Carbonado, Washington",2024-03-01 01:57:24.790,-121.95,46.94
1393,0.80,"2 km ENE of Darrington, Washington",2024-03-01 21:01:13.810,-121.58,48.26
1394,1.51,"5 km W of Coupeville, Washington",2024-03-03 00:28:39.240,-122.77,48.21
1395,1.18,"1 km SSE of Tracyton, Washington",2024-03-03 14:08:41.930,-122.65,47.60
1396,0.33,"24 km ENE of Ashford, Washington",2024-03-03 17:27:56.000,-121.76,46.88
1397,0.19,"25 km ENE of Ashford, Washington",2024-03-04 10:59:14.780,-121.74,46.87
1398,0.27,"26 km ENE of Ashford, Washington",2024-03-04 12:02:28.180,-121.73,46.87
1399,1.08,"5 km SW of Rainier, Washington",2024-03-04 22:34:25.210,-122.74,46.85
1400,-0.32,"25 km ENE of Ashford, Washington",2024-03-04 22:53:04.660,-121.74,46.88
1401,0.38,"13 km NNE of Ashford, Washington",2024-03-05 21:09:22.600,-121.95,46.87
1402,1.11,"12 km ESE of Enumclaw, Washington",2024-03-05 22:16:36.220,-121.84,47.16
1403,1.57,"2 km WNW of Mirrormont, Washington",2024-03-05 22:38:30.540,-122.02,47.47
1404,1.33,"1 km SSE of Kapowsin, Washington",2024-03-06 00:23:33.870,-122.22,46.97
1405,1.08,"5 km W of Wilderness Rim, Washington",2024-03-06 08:04:14.690,-121.84,47.44
1406,-0.26,"22 km ENE of Ashford, Washington",2024-03-06 08:13:54.320,-121.77,46.85
1407,1.63,"5 km S of Wilderness Rim, Washington",2024-03-06 16:57:47.620,-121.78,47.40
1408,3.12,"7 km WSW of Snoqualmie, Washington",2024-03-07 01:48:35.340,-121.91,47.49
1409,-0.15,"23 km ENE of Ashford, Washington",2024-03-07 08:38:05.720,-121.76,46.85
1410,-0.22,"22 km ENE of Ashford, Washington",2024-03-07 14:04:02.500,-121.77,46.85
1411,2.28,"28 km NW of Hoodsport, Washington",2024-03-08 01:59:28.100,-123.39,47.60
1412,0.96,"12 km NNE of Ashford, Washington",2024-03-08 02:03:47.280,-121.94,46.86
1413,0.48,"26 km ENE of Ashford, Washington",2024-03-08 09:42:32.150,-121.73,46.88
1414,1.16,"11 km ESE of Enumclaw, Washington",2024-03-08 20:17:21.260,-121.85,47.17
1415,0.21,"16 km NNE of Ashford, Washington",2024-03-09 00:04:53.980,-121.95,46.90
1416,1.04,"3 km E of Carbonado, Washington",2024-03-10 00:27:14.000,-122.00,47.07
1417,2.46,"9 km NNE of Snoqualmie, Washington",2024-03-10 13:05:17.530,-121.77,47.61
1418,1.45,"3 km NE of Marrowstone, Washington",2024-03-10 18:05:04.210,-122.65,48.08
1419,1.74,"3 km NNW of Suquamish, Washington",2024-03-11 01:28:32.000,-122.57,47.76
1420,1.77,"5 km SE of Quilcene, Washington",2024-03-11 02:14:15.150,-122.83,47.78
1421,1.05,"28 km ENE of Ashford, Washington",2024-03-11 05:13:24.450,-121.69,46.86
1422,1.32,"1 km S of Kapowsin, Washington",2024-03-12 23:15:43.800,-122.23,46.97
1423,0.71,"2 km ESE of Buckley, Washington",2024-03-13 07:17:04.060,-121.99,47.15
1424,0.44,"24 km ENE of Ashford, Washington",2024-03-13 08:34:21.860,-121.75,46.86
1425,0.81,"5 km NNE of Oso, Washington",2024-03-13 18:11:29.150,-121.90,48.31
1426,1.77,"1 km WNW of Mirrormont, Washington",2024-03-13 22:13:47.480,-122.02,47.47
1427,1.89,"0 km E of East Renton Highlands, Washington",2024-03-14 14:59:24.950,-122.10,47.49
1428,0.85,"8 km SSW of Wilderness Rim, Washington",2024-03-15 13:19:10.350,-121.83,47.39
1429,1.61,"5 km WSW of La Grande, Washington",2024-03-15 19:16:51.390,-122.39,46.82
1430,0.21,"13 km NE of Ashford, Washington",2024-03-17 02:00:36.570,-121.92,46.85
1431,0.08,"15 km NNE of Ashford, Washington",2024-03-17 06:50:39.110,-121.94,46.88
1432,1.33,"5 km NW of Dash Point, Washington",2024-03-18 06:36:19.940,-122.48,47.35
1433,0.77,"5 km NNE of Verlot, Washington",2024-03-18 09:56:27.680,-121.75,48.14
1434,-0.35,"23 km ENE of Ashford, Washington",2024-03-18 12:58:35.460,-121.76,46.86
1435,0.23,"8 km NNE of Ashford, Washington",2024-03-18 13:43:07.940,-122.01,46.83
1436,0.48,"3 km NNW of North Sultan, Washington",2024-03-18 14:26:47.900,-121.82,47.91
1437,1.66,"7 km SSW of Shelton, Washington",2024-03-18 22:49:13.860,-123.12,47.15
1438,1.14,"10 km W of Olympia, Washington",2024-03-19 00:50:37.700,-123.03,47.05
1439,1.03,"1 km SSE of Fife, Washington",2024-03-19 01:01:57.660,-122.35,47.22
1440,1.29,"7 km W of Gorst, Washington",2024-03-19 03:51:16.690,-122.80,47.53
1441,0.88,"12 km NW of Jamestown, Washington",2024-03-19 04:04:15.320,-123.21,48.20
1442,1.49,"4 km SE of Kingston, Washington",2024-03-19 07:07:29.260,-122.46,47.76
1443,2.17,"3 km NE of Belfair, Washington",2024-03-19 09:31:16.880,-122.79,47.48
1444,1.46,"5 km SSE of Swede Heaven, Washington",2024-03-19 09:59:59.540,-121.68,48.24
1445,0.91,"7 km SSW of Port Hadlock-Irondale, Washington",2024-03-19 10:18:25.540,-122.81,47.97
1446,0.11,"3 km SW of Sultan, Washington",2024-03-19 20:23:29.340,-121.86,47.84
1447,0.23,"13 km NNE of Ashford, Washington",2024-03-19 21:25:28.730,-121.98,46.87
1448,0.17,"12 km NE of Ashford, Washington",2024-03-20 17:06:29.340,-121.92,46.84
1449,1.04,"1 km SSE of Kapowsin, Washington",2024-03-20 23:12:08.680,-122.22,46.97
1450,1.07,"6 km NNW of McCleary, Washington",2024-03-21 00:20:18.580,-123.29,47.11
1451,0.69,"5 km SE of Quilcene, Washington",2024-03-21 10:17:05.320,-122.82,47.80
1452,1.53,"11 km N of Quilcene, Washington",2024-03-21 12:41:24.020,-122.86,47.92
1453,0.98,"3 km NE of Marrowstone, Washington",2024-03-21 14:49:48.380,-122.66,48.08
1454,1.47,"5 km WSW of Darrington, Washington",2024-03-21 16:14:32.450,-121.66,48.23
1455,0.77,"5 km SE of Kingston, Washington",2024-03-21 20:01:26.540,-122.45,47.76
1456,1.39,"7 km WNW of Gorst, Washington",2024-03-21 20:56:43.670,-122.79,47.56
1457,0.13,"16 km SSE of Carbonado, Washington",2024-03-22 01:38:55.730,-121.95,46.95
1458,0.63,"1 km S of Monroe, Washington",2024-03-22 19:00:18.790,-121.97,47.84
1459,0.77,"1 km S of Erlands Point-Kitsap Lake, Washington",2024-03-23 01:44:35.070,-122.71,47.58
1460,0.24,"13 km NNE of Ashford, Washington",2024-03-23 11:37:28.450,-121.94,46.86
1461,0.67,"2 km NNE of Prairie Ridge, Washington",2024-03-24 05:42:43.060,-122.14,47.16
1462,2.82,"3 km E of Port Townsend, Washington",2024-03-24 08:33:16.410,-122.71,48.12
1463,0.60,"10 km NNE of Ashford, Washington",2024-03-24 15:54:24.400,-121.96,46.84
1464,0.43,"20 km ENE of Ashford, Washington",2024-03-24 21:08:47.830,-121.79,46.83
1465,0.36,"17 km NE of Ashford, Washington",2024-03-25 07:25:00.630,-121.89,46.89
1466,2.58,"1 km NNW of Redmond, Washington",2024-03-25 08:01:30.980,-122.13,47.69
1467,1.42,"7 km SE of Enumclaw, Washington",2024-03-25 18:30:08.320,-121.92,47.16
1468,1.24,"1 km S of Kapowsin, Washington",2024-03-25 19:03:53.770,-122.23,46.97
1469,1.48,"8 km NNW of North Sultan, Washington",2024-03-25 20:27:06.320,-121.83,47.95
1470,2.35,"14 km SW of Alder, Washington",2024-03-26 06:50:44.340,-122.42,46.71
1471,0.75,"1 km SE of Enumclaw, Washington",2024-03-26 09:36:31.730,-121.97,47.19
1472,1.79,"2 km ENE of Granite Falls, Washington",2024-03-26 21:31:51.330,-121.94,48.09
1473,1.83,"3 km WSW of Wilderness Rim, Washington",2024-03-27 02:38:05.960,-121.81,47.43
1474,2.07,"3 km NNE of White Center, Washington",2024-03-27 09:09:51.350,-122.34,47.55
1475,1.27,"6 km WSW of Alder, Washington",2024-03-27 17:03:17.330,-122.37,46.78
1476,0.75,"12 km N of Ashford, Washington",2024-03-27 18:16:05.970,-122.02,46.87
1477,1.84,"4 km SW of Port Ludlow, Washington",2024-03-27 19:40:26.580,-122.73,47.89
1478,0.35,"24 km N of Packwood, Washington",2024-03-27 21:53:32.780,-121.70,46.83
1479,-0.11,"17 km NE of Ashford, Washington",2024-03-28 06:08:36.230,-121.89,46.88
1480,0.71,"13 km N of Ashford, Washington",2024-03-28 07:08:24.090,-122.02,46.88
1481,1.16,"4 km NNW of Darrington, Washington",2024-03-28 11:45:51.680,-121.62,48.30
1482,-0.23,"10 km NNE of Ashford, Washington",2024-03-28 18:51:03.110,-122.00,46.85
1483,1.04,"13 km SSE of Carbonado, Washington",2024-03-28 22:53:50.700,-121.97,46.97
1484,1.28,"2 km NW of Maple Valley, Washington",2024-03-28 23:50:42.780,-122.07,47.41
1485,1.37,"1 km N of Maple Valley, Washington",2024-03-29 00:05:31.590,-122.04,47.41
1486,0.99,"2 km NNE of Kingston, Washington",2024-03-29 09:30:20.650,-122.49,47.82
1487,0.02,"24 km ENE of Ashford, Washington",2024-03-29 13:10:01.920,-121.74,46.84
1488,2.37,"10 km NNE of Ashford, Washington",2024-03-29 16:53:48.710,-122.00,46.85
1489,0.92,"1 km WNW of North Sultan, Washington",2024-03-29 21:56:07.580,-121.83,47.89
1490,0.52,"5 km E of Ashford, Washington",2024-03-30 14:38:52.390,-121.95,46.75
1491,1.39,"8 km SE of Oso, Washington",2024-03-31 00:31:02.900,-121.84,48.22
1492,0.50,"17 km NNE of Ashford, Washington",2024-03-31 02:39:50.120,-121.97,46.91
1493,0.92,"12 km ESE of Enumclaw, Washington",2024-03-31 05:22:04.210,-121.85,47.16
1494,0.35,"13 km SSE of Carbonado, Washington",2024-03-31 07:05:32.230,-121.97,46.97
1495,1.19,"8 km NW of Greenwater, Washington",2024-03-31 09:01:12.960,-121.73,47.21
1496,0.85,"1 km NE of Alderton, Washington",2024-04-01 00:27:13.770,-122.21,47.18
1497,1.48,"1 km ENE of Alderton, Washington",2024-04-01 01:52:57.880,-122.21,47.18
